taxonomy,id,link,text
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8052,http://users.ox.ac.uk/~scat0385/conferences.html,"Romanticism On the Net: Conferences Page (Michael Eberle-Sinatra, Oxford U.)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8067,http://www.humanities.mcmaster.ca/~hccrs/research/NASSR.HTM,"Romanticism and its Others: Fifth Annual Conference of the North American Society for the Study of Romanticism (NASSR) (Oct. 23-26, 1997, McMaster U.)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8100,http://www-english.tamu.edu/pers/fac/snodgrass/scott99/scott99.html,"Scott, Scotland and Romanticism: Sixth Meeting of the International Scott Conference (July 21-25, 1999, U. Oregon)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8068,http://www.liv.ac.uk/English/rom-conf.htm,"Spectres of Romanticism (June 24, 1998, U. Liverpool) (postgraduate conference of the British Assoc. for Romantic Studies)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8069,http://www.vanderbilt.edu/incs/nanterre/,"Ways of Seeing: The Nineteenth Century (June 22-24, 2000, U. Parix-X, Nanterre) (Interdisciplinary Nineteenth-Century Studies & U. Paris-X, Nanterre)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Romantic Literature) (many of these links are from the well-kept Romanticism On The Net Conferences page),info8070,http://www.colorado.edu/English/poets.html,"Women Poets of the Romantic Period (Feb. 18-20, 1999, U. Colorado, Boulder)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Victorian Literary Studies),info8319,http://www.chass.utoronto.ca/~mplamond/Beauty.htm,"Beauty in the Nineteenth Century (Second Annual 19th-C. Cross-Disciplinary Conference, Sept. 19-20, 1997, U. Toronto)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Victorian Literary Studies),info8433,http://cfp.english.upenn.edu/,Calls for Papers (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Victorian Literary Studies),info8335,http://www.vanderbilt.edu/incs/yale2000/,"Interdisciplinary Nineteenth-Century Studies 15th Annual Conference, ""Centers and Peripheries"" (April 6-8, 2000, Yale U.)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Victorian Literary Studies),info8320,http://www.cus.cam.ac.uk/%7Edjhc2/rossetti/,"The Rossettis: Cosmopolitans in Victorian London (July 9-10 2001, St. Johns C., Cambridge U.)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Victorian Literary Studies),info8418,http://www.vanderbilt.edu/incs/nanterre/,"Ways of Seeing: The Nineteenth Century (June 22-24, 2000, U. Parix-X, Nanterre) (Interdisciplinary Nineteenth-Century Studies & U. Paris-X, Nanterre)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Modern British & American Literature),info6922,gopher://gopher.english.upenn.edu/1m/Announce/CFP/20th,Calls for Papers (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Contemporary British & American Literature),info5225,gopher://gopher.english.upenn.edu/1m/Announce/CFP/20th,Calls for Papers (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///Conferences (Contemporary British & American Literature),info5226,http://haas.berkeley.edu/~gardner/ddconference.html,"(conference) Don DeLillo: ""At the Edges of Perception"" (March 25-26, 1998, Rutgers U.)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences on American Literature,info4761,http://home.dc.lsoft.com/archives/opportunities.html,"American Studies Opportunities & Announcements (listings of calls for papers, conference programs, fellowships, jobs, and other professional opportunities for American Studies faculty and students) (American Studies Assoc. / American Studies Crossroads Project)"
Conferences///Literary Studies Conferences & Calls for Papers///Conferences on American Literature,info4760,gopher://gopher.english.upenn.edu/1m/Announce/CFP/American,Calls for Papers (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///African-American Literature Conferences,info6390,gopher://dept.english.upenn.edu/1m/Announce/CFP/African-American,African-American Literature: Calls for Papers (U. Penn)
Conferences///Literary Studies Conferences & Calls for Papers///African-American Literature Conferences,info6451,gopher://gopher.english.upenn.edu/1m/Announce/CFP/African-American,Calls for Papers (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///Literary Theory Conferences & Calls for Papers,info15261,http://www.focusing.org/postmod.htm,"After Postmodernism (Nov. 14-16, 1997, U. Chicago)"
Conferences///Literary Studies Conferences & Calls for Papers///Literary Theory Conferences & Calls for Papers,info15263,gopher://gopher.english.upenn.edu/1m/Announce/CFP/Gender-Studies,Gender Studies and Sexuality: Calls for Papers (U. Penn English Dept.)
Conferences///Literary Studies Conferences & Calls for Papers///Literary Theory Conferences & Calls for Papers,info15264,http://www.trentu.ca/admin/ro/call.html,"Geomancy: Navigating the Future of Theory (Trent U., Peterborough, Ontario, Canada, March 7, 1997) (graduate-student conference on theory and space)"
Conferences///Literary Studies Conferences & Calls for Papers///Literary Theory Conferences & Calls for Papers,info15260,http://humanitas.ucsb.edu/projects/esm/IAM/,"Imagination and the Adapted Mind: The Prehistory and Future of Poetry, Fiction, and Related Arts: Univ. of California, Santa Barbara; Aug. 26-29, 1999 (conference in which ""humanistic participants will address aspects of the imaginative arts that might eventually illuminate the nature of the cognitive systems which produce and process cultural representations while the cognitive scientists"
Conferences///Literary Studies Conferences & Calls for Papers///Literary Theory Conferences & Calls for Papers,info15265,http://www.bm.lu.se/~arthist/assoc/6IASS97.html,"International Association for Semiotic Studies 6th Congress (Guadalajara, Mexico, July 13-18, 1997 (announcement)"
Conferences///Literary Studies Conferences & Calls for Papers///Literary Theory Conferences & Calls for Papers,info15259,gopher://gopher.english.upenn.edu/1m/Announce/CFP/Theory,Theory: Calls for Papers (U. Penn English Dept.)
Conferences///Philosophy Conferences,info12631,http://www.bu.edu/WCP/,"20th World Congress of Philosophy -- Paideia: Philosophy Educating Humanity (Aug. 10-16, 1998, Boston) (multilingual site)"
Conferences///Philosophy Conferences,info12626,http://www.artcenter.edu/events/chance.html,"Chance: The Event in the Desert (Nov. 8-10, 1996) (""a philosophical rave and summit meeting between artists and philosophers, chaosophists and croupiers, mathematicians and musicians at Whiskey Pete's Casino in the Nevada desert""; featuring Jean Baudrillard and Allucquere Roseanne Stone)"
Conferences///Philosophy Conferences,info12627,gopher://gopher.liv.ac.uk/11/phil/conf,"Conferences, Workshops, and Calls for Papers (Liverpool index; gopher)"
Conferences///Philosophy Conferences,info12628,http://www.liv.ac.uk/~larvor/philsci.html,"Philosophy of Science and Mathematics Events in Britain (Brendan Larvor, U. Liverpool)"
Conferences///Philosophy Conferences,info12629,http://www.netaxs.com/~epkaz/conference.html,"The Production of Philosophy: Aesthetics, Practice, Invention (Villanova U., April 19, 1997) (""This conference is devoted to exploring the relationship of the aesthetic to philosophical thinking and to asking about the implications of an aesthetic re-composition of philosophy"")"
Conferences///Philosophy Conferences,info12630,http://sapientia.hunter.cuny.edu/~philocon/,"Second Annual New York City International Conference on the History of Philosophy and Religion (May 1-3, 1998, Hunter C., NYC)"
Conferences///Philosophy Conferences,info12634,http://www.arts.ucsb.edu/terminals/index.html,"Terminals: The Cultural Production of Death (U. California, Santa Barbara, Nov. 12-13, 1996) (conference on the interface between the cultural and technological construction of death)"
Conferences///Politics and Government Studies Conferences,info12904,http://www.gwu.edu/~activism/,"Activism and the Academy: Opening Dialogues (March 27-28, 1998, George Washington U.) (""we have two major goals for this conference: one, to initiate communication with activists who can inform academic inquiry; and, two, to explore ways in which academic inquiry can benefit activists"")"
"Conferences///Science, Technology & Culture Conferences",info14036,http://www.keele.ac.uk/depts/stt/cstt2/wose-co.htm,"Actor Network and After (Keele U., UK, July 10-11, 1997) (""Actor-network theory grew up in science and technology studies as an attempt to understand 'materiality' - the ways in which social and technical relations are embodied and perform themselves in the ordering and re-ordering of texts, artefact"
"Conferences///Science, Technology & Culture Conferences",info14037,http://www.uwm.edu/~brodwin/,"Biotechnology, Culture, and the Body (April 24-26, 1997, U. Wisconson, Milwaukee) Thanks for assistance in maintaining this page to"
Conferences///Technology of Writing Conferences,info14609,http://www.ceptualinstitute.com/genre/benking/visual/visualization.htm,"Advanced Visual Interfaces (May 25-27, 1998, Italy)"
Conferences///Technology of Writing Conferences,info14610,http://www.cis.yale.edu/htxt-conf/index.html,"Beyond Gutenberg: Hypertext and the Future of the Humanities (Yale Univ. Conference, May 1994)"
Conferences///Technology of Writing Conferences,info14611,http://users.ox.ac.uk/~drh97/Papers/,"Digital Resources for the Humanities (Sept. 14-15, 1997, Oxford U.) (online papers)"
Conferences///Technology of Writing Conferences,info14612,http://curry.edschool.Virginia.EDU/aace/conf/edmedia/,"Ed-Media / Ed-Telecom: World Conference on Educational Multimedia, Hypermedia, & Telecommunications (June 20-25, 1998, Freiburg, Germany)"
Conferences///Technology of Writing Conferences,info14617,http://humanitas.ucsb.edu/depts/french/ms2cdrom.htm,"From Manuscript to CD-Rom: Reexamining Text, Image, and Performance (UCSB, Feb. 16-17, 1996) (announcement & call for papers) (UCSB French & Italian Dept.)"
Conferences///Technology of Writing Conferences,info14608,gopher://gopher.english.upenn.edu/1m/Announce/CFP/Computing-Internet,Humanities Computing and the Internet: Calls for Papers (U. Penn English Dept.)
Conferences///Technology of Writing Conferences,info14618,http://www.cs.monash.edu.au/~anitaj/conferencecall.html,"Teaching Communication Skills in a Technological Era (Monash U., Australia, Sept. 16-17, 1996) (Anita Jawary)"
Conferences///Technology of Writing Conferences,info14619,http://www.library.ucsb.edu/untangle/,"Untangling the Web (April 26, 1996, U. Calif. Santa Barbara) (""This conference will explore ways that librarians can make the best use of the world wide web in all its theoretical and practical aspects, including organizing and evaluating resources, managing a web server, and using the web for reference, techn"
Conferences///Technology of Writing Conferences,info14620,http://www.ucr.edu/CHSS/centers/ideassoc/whc.html,"Western Humanities Conference 1997: Information, Technology and the Humanities (Oct. 17-19, 1997, U. California, Riverside) (includes live online events) Thanks for assistance in maintaining this page to"
Travel///General Travel Resources,info15778,http://travelguide.ms.wwa.com/,AT&T Travelguide
Travel///General Travel Resources,info15699,http://www.cieux.com/~philip/,The Civilized Explorer (travel zine)
Travel///General Travel Resources,info15701,http://www.ypn.com/travel/,"Fodor's NetTravel (Fodor's/Michael Wolff & Company, Inc.)"
